GEOID,location,name,estimate,moe,label,concept,geography
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_010,538,154,"Estimate!!Total:!!Car, truck, or van - drove alone:",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_011,68,45,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_012,29,49,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_013,97,63,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$15,000 to $24,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_014,57,50,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$25,000 to $34,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_015,168,92,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$35,000 to $49,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_016,52,38,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$50,000 to $64,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_017,20,18,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$65,000 to $74,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_018,47,48,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$75,000 or more",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_019,134,101,"Estimate!!Total:!!Car, truck, or van - carpooled:",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_020,37,35,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_021,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_022,75,98,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$15,000 to $24,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_023,10,16,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$25,000 to $34,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_024,12,16,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$35,000 to $49,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_025,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$50,000 to $64,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_026,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$65,000 to $74,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_027,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$75,000 or more",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_028,109,81,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_029,42,44,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_030,18,31,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_031,40,61,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$15,000 to $24,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_032,2,5,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$25,000 to $34,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_033,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$35,000 to $49,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_034,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$50,000 to $64,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_035,7,11,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$65,000 to $74,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_036,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$75,000 or more",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_037,0,12,Estimate!!Total:!!Walked:,MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_038,0,12,"Estimate!!Total:!!Walked:!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_039,0,12,"Estimate!!Total:!!Walked:!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_040,0,12,"Estimate!!Total:!!Walked:!!$15,000 to $24,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_041,0,12,"Estimate!!Total:!!Walked:!!$25,000 to $34,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_042,0,12,"Estimate!!Total:!!Walked:!!$35,000 to $49,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_043,0,12,"Estimate!!Total:!!Walked:!!$50,000 to $64,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_044,0,12,"Estimate!!Total:!!Walked:!!$65,000 to $74,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_045,0,12,"Estimate!!Total:!!Walked:!!$75,000 or more",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_046,17,23,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_047,17,23,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_048,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_049,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$15,000 to $24,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_050,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$25,000 to $34,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_051,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$35,000 to $49,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_052,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$50,000 to $64,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_053,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$65,000 to $74,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_054,0,12,"Estimate!!Total:!!Taxicab, motorcycle, bicycle, or other means:!!$75,000 or more",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_055,81,56,Estimate!!Total:!!Worked from home:,MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_056,0,12,"Estimate!!Total:!!Worked from home:!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_057,2,4,"Estimate!!Total:!!Worked from home:!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_058,7,11,"Estimate!!Total:!!Worked from home:!!$15,000 to $24,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_059,28,29,"Estimate!!Total:!!Worked from home:!!$25,000 to $34,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_060,0,12,"Estimate!!Total:!!Worked from home:!!$35,000 to $49,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_061,17,28,"Estimate!!Total:!!Worked from home:!!$50,000 to $64,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_062,6,9,"Estimate!!Total:!!Worked from home:!!$65,000 to $74,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110400,Census Tract 1104; St. Louis city; Missouri,B08119_063,21,22,"Estimate!!Total:!!Worked from home:!!$75,000 or more",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_001,238,89,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_002,64,37,"Estimate!!Total:!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_003,0,12,"Estimate!!Total:!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_004,27,25,"Estimate!!Total:!!$15,000 to $24,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_005,80,43,"Estimate!!Total:!!$25,000 to $34,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_006,26,28,"Estimate!!Total:!!$35,000 to $49,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_007,29,41,"Estimate!!Total:!!$50,000 to $64,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_008,0,12,"Estimate!!Total:!!$65,000 to $74,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_009,12,22,"Estimate!!Total:!!$75,000 or more",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_010,177,79,"Estimate!!Total:!!Car, truck, or van - drove alone:",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_011,53,33,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_012,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_013,21,24,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$15,000 to $24,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_014,58,47,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$25,000 to $34,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_015,13,20,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$35,000 to $49,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_016,29,41,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$50,000 to $64,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_017,0,12,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$65,000 to $74,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_018,3,5,"Estimate!!Total:!!Car, truck, or van - drove alone:!!$75,000 or more",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_019,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_020,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_021,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_022,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$15,000 to $24,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_023,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$25,000 to $34,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_024,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$35,000 to $49,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_025,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$50,000 to $64,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_026,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$65,000 to $74,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_027,0,12,"Estimate!!Total:!!Car, truck, or van - carpooled:!!$75,000 or more",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_028,59,48,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_029,11,18,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_030,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_031,6,13,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$15,000 to $24,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_032,20,27,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$25,000 to $34,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_033,13,19,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$35,000 to $49,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_034,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$50,000 to $64,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_035,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$65,000 to $74,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_036,9,21,"Estimate!!Total:!!Public transportation (excluding taxicab):!!$75,000 or more",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_037,0,12,Estimate!!Total:!!Walked:,MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_038,0,12,"Estimate!!Total:!!Walked:!!$1 to $9,999 or loss",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
29510110500,Census Tract 1105; St. Louis city; Missouri,B08119_039,0,12,"Estimate!!Total:!!Walked:!!$10,000 to $14,999",MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS),tract
